Code,Year,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar,Consumption
EGY,1983,Egypt,46728286.0,81544168634.06409,279735416526.1383,289.86071680973873
EGY,1984,Egypt,47968642.0,87907233629.7494,300168533548.9087,315.38714774286683
EGY,1985,Egypt,49258732.0,98978326307.5722,321229161592.50586,327.2101474002359
EGY,1986,Egypt,50602354.0,107571874329.5019,336978703448.2759,335.08224115021665
EGY,1987,Egypt,51991700.0,148538434911.2426,347551020710.0592,350.98821307502845
EGY,1988,Egypt,53399246.0,170602187500.0,359295250000.0,361.6192201940494
EGY,1989,Egypt,54788685.0,202899560975.60977,366838016260.16266,382.0017252587527
EGY,1990,Egypt,56134475.0,160309673521.8509,369482874035.9897,394.6859044297775
EGY,1991,Egypt,57424549.0,77561305367.05737,374362097470.6971,399.79300584007757
EGY,1992,Egypt,58666814.0,68658759281.43713,372774718562.8743,399.2707006965002
EGY,1993,Egypt,59880658.0,74749706976.7442,381258823255.814,403.49842193938616
EGY,1994,Egypt,61095804.0,80278798185.94104,395586839002.2675,411.2931833198581
EGY,1995,Egypt,62334034.0,90516538037.48622,410359766262.4036,435.80326316337374
EGY,1996,Egypt,63601629.0,98834222698.0728,425591130620.98505,459.2150586851068
EGY,1997,Egypt,64892270.0,108373151229.72269,448237232862.3757,478.3910182027072
EGY,1998,Egypt,66200269.0,119347754639.17526,480186402061.8557,498.1387707992972
EGY,1999,Egypt,67515591.0,124418176500.25217,505674093797.2769,533.381810331842
EGY,2000,Egypt,68831561.0,132651800975.60976,527001929756.0976,565.4383625750647
EGY,2001,Egypt,70152661.0,125949102466.79318,542199476280.83496,595.6280970251445
EGY,2002,Egypt,71485043.0,109391949579.83192,559301049486.4612,604.7250946418914
EGY,2003,Egypt,72826097.0,100951209132.4201,574995033789.9543,641.2150319182605
EGY,2004,Egypt,74172073.0,95638763895.06448,598513629168.5194,671.1993498441402
EGY,2005,Egypt,75523569.0,105098362150.53764,623676438709.6775,704.353756075674
EGY,2006,Egypt,76873663.0,122122330000.00002,665073566666.6667,739.2467000339544
EGY,2007,Egypt,78232126.0,144163200972.44736,711194606158.8331,782.756198729689
EGY,2008,Egypt,79636079.0,172996103004.29184,748115948497.8541,833.9761251932907
EGY,2009,Egypt,81134798.0,201577265465.93585,791829805794.8318,866.9874847683272
EGY,2010,Egypt,82761235.0,230024000000.0,828662000000.0,911.8535954470362
EGY,2011,Egypt,84529250.0,240140663181.4787,834539357729.6489,926.0049260928868
EGY,2012,Egypt,86422240.0,264794849615.8068,910604229784.12,973.226873912801
EGY,2013,Egypt,88404640.0,269623574468.0851,928701446808.5106,966.1388655873291
EGY,2014,Egypt,90424654.0,281494652945.3513,907643772888.5736,963.6308258500264
EGY,2015,Egypt,92442547.0,305480758327.42737,979006610914.2454,986.8073612837308
EGY,2016,Egypt,94447072.0,302110067903.3952,960517274063.7032,1038.8078732076601
EGY,2017,Egypt,96442593.0,210427240575.7368,945045420150.7885,1067.8417666712526
EGY,2018,Egypt,98423595.0,217203874289.53528,994287962554.3296,1088.1797316687632
EGY,2019,Egypt,100388073.0,257838915900.1314,1049683730617.6084,1079.4726302155643
EST,1985,Estonia,1528781.0,0.0,0.0,118.45270681398966
EST,1986,Estonia,1540190.0,0.0,0.0,117.88294732716858
EST,1987,Estonia,1552221.0,0.0,0.0,119.66644553978017
EST,1988,Estonia,1561900.0,0.0,0.0,117.63295895943995
EST,1989,Estonia,1568131.0,0.0,0.0,121.22515415203797
EST,1990,Estonia,1569174.0,0.0,0.0,120.41724203188963
EST,1991,Estonia,1561314.0,0.0,0.0,108.65117296246828
EST,1992,Estonia,1533091.0,0.0,0.0,78.716336296526
EST,1993,Estonia,1494128.0,2698632558.1395354,16991725581.395351,62.43592023530546
EST,1994,Estonia,1462514.0,3686496598.639456,16644421768.707483,63.07548872404967
EST,1995,Estonia,1436634.0,5588412348.401323,16881155457.55237,58.872872667903
EST,1996,Estonia,1415594.0,6641479657.387581,17517441113.490364,62.07035215954199
EST,1997,Estonia,1399535.0,7000098377.812664,19690748299.31973,61.391083312202845
EST,1998,Estonia,1386156.0,7587278350.515465,20464241237.113403,57.43921809222341
EST,1999,Estonia,1390244.0,7562830055.471509,20227330307.614727,52.66910712465261
EST,2000,Estonia,1396985.0,7235875121.95122,22025477073.17073,53.89318282043308
EST,2001,Estonia,1388115.0,7726425047.438332,23197747628.083496,56.027112224811404
EST,2002,Estonia,1379350.0,8963592903.828197,24768651727.35761,55.68818915451344
EST,2003,Estonia,1370720.0,11729415525.114157,26542025570.776257,60.51515217899548
EST,2004,Estonia,1362550.0,14032713205.869278,28337839039.573147,63.23760747053031
EST,2005,Estonia,1354775.0,15762465376.344088,30947669677.41936,62.272756246375145
EST,2006,Estonia,1346810.0,18427273333.333336,33889698333.333336,61.28774322585458
EST,2007,Estonia,1340680.0,23638536466.77472,36405008103.72772,69.47592487808876
EST,2008,Estonia,1337090.0,24777974248.92704,33918163090.12876,66.33293082017543
EST,2009,Estonia,1334515.0,20129672670.321068,29346794048.551296,58.95991821149433
EST,2010,Estonia,1331475.0,19730000000.0,29995000000.0,71.20302797561699
EST,2011,Estonia,1327439.0,22703852128.45407,31887759522.03137,73.39065720251781
EST,2012,Estonia,1322696.0,22042728137.577755,32905463593.12112,74.23439039298023
EST,2013,Estonia,1317997.0,23665446808.51064,34107489361.70213,76.8451380349716
EST,2014,Estonia,1314545.0,24703454932.576298,35282753726.046844,74.90132899828855
EST,2015,Estonia,1315407.0,21213238837.70376,35572191353.649895,70.00818352093722
EST,2016,Estonia,1315790.0,22051915995.799797,37749674483.72419,70.4541233246672
EST,2017,Estonia,1317384.0,23968962302.947227,39775381768.33448,77.82958301979386
EST,2018,Estonia,1321977.0,26597933801.404213,41466565028.418594,82.24682269229154
EST,2019,Estonia,1326898.0,26842674113.0092,43544403416.55716,66.09818663639685
FIN,1965,Finland,4563732.0,0.0,0.0,113.72737322624243
FIN,1966,Finland,4580869.0,0.0,0.0,129.5052825720283
FIN,1967,Finland,4605744.0,0.0,0.0,136.1685735815924
FIN,1968,Finland,4626469.0,0.0,0.0,148.15141941003714
FIN,1969,Finland,4623785.0,0.0,0.0,163.35337297709827
FIN,1970,Finland,4606307.0,0.0,0.0,180.00156339190798
FIN,1971,Finland,4612124.0,0.0,0.0,184.66746899867601
FIN,1972,Finland,4639657.0,0.0,0.0,194.85083753638602
FIN,1973,Finland,4666081.0,0.0,0.0,214.882342284244
FIN,1974,Finland,4690574.0,0.0,0.0,205.66273241238798
FIN,1975,Finland,4711440.0,0.0,0.0,209.06329123043196
FIN,1976,Finland,4725664.0,0.0,0.0,222.340401524018
FIN,1977,Finland,4738902.0,0.0,0.0,234.60073334997398
FIN,1978,Finland,4752528.0,0.0,0.0,243.97132036599004
FIN,1979,Finland,4764690.0,0.0,0.0,263.49849870870605
FIN,1980,Finland,4779535.0,142142246687.05402,120643873598.369,262.41492700798204
FIN,1981,Finland,4799964.0,126249094269.87062,121280225508.31792,263.91296536909806
FIN,1982,Finland,4826933.0,119996654482.1584,125007906005.22194,260.55294150250603
FIN,1983,Finland,4855787.0,111754954468.8027,129780300168.63408,257.88101118816604
FIN,1984,Finland,4881803.0,111294318512.53032,133063362974.93938,268.847487892364
FIN,1985,Finland,4902206.0,113938257611.24124,137245514441.84232,282.400068118596
FIN,1986,Finland,4918154.0,146513863601.53256,141180625287.35632,285.674508628102
FIN,1987,Finland,4932123.0,176218860946.74557,144611792899.4083,300.662082073088
FIN,1988,Finland,4946481.0,201438906250.0,151248343750.0,298.754096157544
FIN,1989,Finland,4964371.0,209484536585.36588,157564536585.36588,300.14602875411
FIN,1990,Finland,4986431.0,236439542416.4524,155384614395.88687,319.76316583613317
FIN,1991,Finland,5013740.0,205300199876.61932,145122966070.32697,326.2604569422522
FIN,1992,Finland,5041992.0,175865786826.34732,139327475449.1018,324.3737818214009
FIN,1993,Finland,5066447.0,134749002325.5814,137566869767.44186,328.2419181442323
FIN,1994,Finland,5088333.0,152668052154.195,142429746031.74603,345.3494627870979
FIN,1995,Finland,5107790.0,192251402425.57883,147370941565.6009,328.910989277206
FIN,1996,Finland,5124573.0,183697573875.803,151075248394.0043,344.7288987383413
FIN,1997,Finland,5139835.0,172626528519.09995,159737544740.97333,348.1565806137994
FIN,1998,Finland,5153498.0,179595026804.12372,167804637113.40207,360.28341817627586
FIN,1999,Finland,5165474.0,177253256681.7953,173829888048.4115,353.7246663125419
FIN,2000,Finland,5176209.0,159654000000.0,181832704390.2439,356.192008181186
FIN,2001,Finland,5188008.0,159520998102.4668,185423117647.05884,364.1484025744814
FIN,2002,Finland,5200598.0,170042847805.78897,188531167133.52005,367.78648025693633
FIN,2003,Finland,5213014.0,203423271232.87677,191585985388.12787,394.4725925204708
FIN,2004,Finland,5228172.0,227845460204.53537,199230591373.944,390.8275882050837
FIN,2005,Finland,5246096.0,228893507096.77423,204245464086.0215,355.21801272980804
FIN,2006,Finland,5266268.0,234830915000.00003,212060750000.00003,380.3500101531528
FIN,2007,Finland,5288720.0,269706307941.65323,222979359805.51056,379.3699405208959
FIN,2008,Finland,5313399.0,289363347639.485,220606317596.56653,365.96457481737565
FIN,2009,Finland,5338871.0,257386183241.97345,205060621769.77292,339.61432332311904
FIN,2010,Finland,5363352.0,249628000000.0,210596000000.0,369.33891772143556
FIN,2011,Finland,5388272.0,267118512322.6288,213720207617.6251,343.80287311799145
FIN,2012,Finland,5413971.0,245498201244.05417,210193361141.60263,332.83199724565
FIN,2013,Finland,5438972.0,254044765957.4468,211274893617.02127,334.962830451518
FIN,2014,Finland,5461512.0,253274898509.58127,210092677075.9404,322.64494012146173
FIN,2015,Finland,5479531.0,215773411764.7059,214275790219.7024,319.95441983357364
FIN,2016,Finland,5495303.0,218715498774.93875,224348191809.59048,327.91490568274213
FIN,2017,Finland,5508214.0,227357288553.804,233155140507.19672,317.2133147324654
FIN,2018,Finland,5515525.0,239647860916.0816,235981694416.58307,318.6424466762765
FIN,2019,Finland,5521606.0,229406575558.47568,239015357424.44156,304.912639420314
FRA,1965,France,49818028.0,0.0,0.0,1301.201806522992
FRA,1966,France,50330262.0,0.0,0.0,1331.7165557399385
FRA,1967,France,50775794.0,0.0,0.0,1418.6698408106115
FRA,1968,France,51175508.0,0.0,0.0,1496.9540676792708
FRA,1969,France,51561836.0,0.0,0.0,1650.1472635684515
FRA,1970,France,51957738.0,0.0,0.0,1792.1515272291801
FRA,1971,France,52371342.0,0.0,0.0,1864.9036080120684
FRA,1972,France,52793138.0,0.0,0.0,1993.8419415078567
FRA,1973,France,53207734.0,0.0,0.0,2165.8764672706907
FRA,1974,France,53592233.0,0.0,0.0,2125.3921190267893
FRA,1975,France,53931390.0,0.0,0.0,2000.7776140614055
FRA,1976,France,54220022.0,0.0,0.0,2132.801573361961
FRA,1977,France,54467702.0,0.0,0.0,2156.1933946965532
FRA,1978,France,54691851.0,0.0,0.0,2254.036115497284
FRA,1979,France,54917118.0,0.0,0.0,2320.7381795788506
FRA,1980,France,55161527.0,1858331119266.055,1531327739041.794,2290.4540060741356
FRA,1981,France,55430296.0,1485031963031.423,1535987460258.78,2265.0065900502736
FRA,1982,France,55718933.0,1328535195822.4543,1574269528285.4656,2180.7420866229954
FRA,1983,France,56023770.0,1231237271500.8433,1604553453625.6326,2233.56367623385
